,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1202,1203,50,RM,50.0,6000,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0,Unf,0,884,884,GasA,5,SBrkr,884,464,0,1348,1,0,1,0,3,1,3,5,Typ,1,2,Detchd,1960.0,Unf,1,216,3,3,N,0,0,208,0,0,0,0,5,2009,WD,Normal,117000
1203,1204,20,RL,75.0,9750,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,BrkFace,171.0,4,3,PConc,4,3,No,Unf,0,Unf,0,1630,1630,GasA,5,SBrkr,1630,0,0,1630,0,0,2,0,3,1,4,6,Typ,1,3,Attchd,2000.0,Unf,2,451,3,3,Y,74,234,0,0,0,0,0,10,2009,WD,Normal,213000
1204,1205,20,RL,78.0,10140,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,4,3,No,ALQ,788,Unf,0,268,1056,GasA,5,SBrkr,1074,0,0,1074,1,0,1,1,3,1,3,6,Typ,0,0,Attchd,1975.0,RFn,2,495,3,3,Y,0,88,0,0,0,0,0,7,2006,WD,Normal,153500
1205,1206,20,RL,90.0,14684,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,BrkFace,234.0,4,3,CBlock,4,3,Mn,ALQ,485,BLQ,177,1496,2158,GasA,4,SBrkr,2196,0,0,2196,0,0,2,0,3,1,4,7,Typ,1,3,Attchd,1990.0,RFn,3,701,3,3,Y,84,70,0,0,0,0,0,6,2009,WD,Normal,271900
1206,1207,20,RH,,8900,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,3,3,No,Rec,1056,Unf,0,0,1056,GasA,3,SBrkr,1056,0,0,1056,1,0,1,0,2,1,3,5,Typ,0,0,Detchd,1966.0,Unf,1,384,3,3,Y,0,42,0,0,0,0,0,11,2006,WD,Normal,107000
1207,1208,20,RL,70.0,9135,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,BrkFace,120.0,4,3,PConc,4,3,Av,GLQ,340,Unf,0,1342,1682,GasA,5,SBrkr,1700,0,0,1700,1,0,2,0,3,1,4,7,Typ,0,0,Attchd,2003.0,RFn,2,544,3,3,Y,192,23,0,0,0,0,0,5,2006,WD,Normal,200000
1208,1209,20,RL,70.0,7763,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,None,0.0,3,4,CBlock,3,3,No,Rec,504,BLQ,108,319,931,GasA,3,SBrkr,1283,0,0,1283,1,0,1,0,3,1,3,6,Typ,0,0,Detchd,1980.0,Unf,2,506,3,3,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,140000
1209,1210,20,RL,85.0,10182,IR1,Lvl,CulDSac,Gtl,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,Stone,420.0,4,3,PConc,5,3,Mn,GLQ,1220,Unf,0,440,1660,GasA,5,SBrkr,1660,0,0,1660,1,0,2,0,3,1,4,8,Typ,1,4,Attchd,2006.0,RFn,2,500,3,3,Y,322,50,0,0,0,0,0,5,2006,New,Partial,290000
1210,1211,60,RL,70.0,11218,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,1055,1055,GasA,5,SBrkr,1055,790,0,1845,0,0,2,1,3,1,4,8,Typ,1,3,Attchd,1992.0,RFn,2,462,3,3,Y,635,104,0,0,0,0,400,5,2010,WD,Normal,189000
1211,1212,50,RL,152.0,12134,IR1,Bnk,Inside,Mod,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,None,0.0,4,3,Wood,4,3,Av,GLQ,427,Unf,0,132,559,GasA,4,SBrkr,1080,672,0,1752,0,0,2,0,4,1,3,8,Typ,0,0,Basment,1988.0,RFn,2,492,3,3,Y,325,12,0,0,0,0,0,6,2010,WD,Normal,164000
1212,1213,30,RL,50.0,9340,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,No,Rec,344,Unf,0,328,672,GasA,3,SBrkr,672,0,0,672,1,0,1,0,2,1,3,4,Typ,0,0,Attchd,1941.0,Unf,1,234,3,3,N,0,113,0,0,0,0,0,8,2009,WD,Normal,113000
1213,1214,80,RL,,10246,IR1,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,None,0.0,3,4,CBlock,3,4,Av,GLQ,648,Unf,0,0,648,GasA,5,SBrkr,960,0,0,960,1,1,0,0,0,1,3,3,Typ,0,0,Attchd,1965.0,Unf,1,364,3,3,Y,88,0,0,0,0,0,0,5,2006,WD,Normal,145000
1214,1215,85,RL,69.0,10205,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,Av,BLQ,784,Unf,0,141,925,GasA,3,SBrkr,999,0,0,999,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1962.0,Unf,1,300,3,3,Y,150,72,0,0,0,0,0,5,2006,WD,Normal,134500
1215,1216,20,RL,99.0,7094,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,None,0.0,3,3,CBlock,3,3,No,Rec,180,LwQ,374,340,894,GasA,3,SBrkr,894,0,0,894,0,0,1,0,3,1,3,5,Typ,0,0,Detchd,1966.0,RFn,1,384,3,3,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,125000
1216,1217,90,RM,68.0,8930,Reg,Lvl,Inside,Gtl,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,None,0.0,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,SBrkr,1318,584,0,1902,0,0,2,0,4,2,3,8,Typ,0,0,Attchd,1978.0,Unf,2,539,3,3,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,112000
1217,1218,20,FV,72.0,8640,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,Stone,72.0,4,3,PConc,4,3,Mn,GLQ,936,Unf,0,364,1300,GasA,5,SBrkr,1314,0,0,1314,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,2009.0,RFn,2,552,3,3,Y,135,112,0,0,0,0,0,9,2009,New,Partial,229456
1218,1219,50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,None,0.0,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,4,SBrkr,672,240,0,912,0,0,1,0,2,1,3,3,Typ,0,0,NA,0.0,NA,0,0,0,0,N,0,0,0,0,0,0,0,7,2006,WD,Normal,80500
1219,1220,160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,BrkFace,236.0,3,3,CBlock,3,3,No,Unf,0,Unf,0,672,672,GasA,3,SBrkr,672,546,0,1218,0,0,1,1,3,1,3,7,Typ,0,0,NA,0.0,NA,0,0,0,0,N,201,0,0,0,0,0,0,4,2006,WD,Abnorml,91500
1220,1221,20,RL,66.0,7800,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,312,LwQ,600,0,912,GasA,3,SBrkr,912,0,0,912,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,1964.0,Unf,1,288,3,3,Y,0,0,0,0,0,0,0,11,2006,WD,Abnorml,115000
1221,1222,20,RL,55.0,8250,Reg,Lvl,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,None,0.0,3,3,CBlock,3,3,No,BLQ,250,LwQ,492,210,952,GasA,5,SBrkr,1211,0,0,1211,0,0,1,0,3,1,3,5,Typ,1,3,Attchd,1968.0,Unf,1,322,3,3,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,134000
1222,1223,50,RL,78.0,10496,Reg,Lvl,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,BrkFace,320.0,3,3,CBlock,3,3,Mn,Rec,196,Unf,0,844,1040,GasA,5,SBrkr,1168,678,0,1846,0,0,2,0,3,1,3,7,Typ,1,4,Attchd,1949.0,Unf,1,315,3,3,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,143000
1223,1224,20,RL,89.0,10680,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,BrkFace,44.0,3,3,CBlock,3,2,No,LwQ,756,Unf,0,1380,2136,GasA,3,FuseA,2136,0,0,2136,0,0,2,0,4,1,3,7,Mod,0,0,Detchd,1951.0,Unf,2,528,3,3,Y,0,30,0,0,0,0,0,10,2006,WD,Normal,137900
1224,1225,60,RL,60.0,15384,IR1,Lvl,Inside,Gtl,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,Av,GLQ,724,Unf,0,64,788,GasA,5,SBrkr,788,702,0,1490,1,0,2,1,3,1,4,8,Typ,1,4,Attchd,2004.0,Fin,2,388,3,3,Y,100,75,0,0,0,0,0,2,2008,WD,Normal,184000
1225,1226,80,RL,65.0,10482,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,BrkFace,63.0,3,4,CBlock,3,3,Av,GLQ,507,Unf,0,81,588,GasA,5,SBrkr,1138,0,0,1138,0,1,1,0,3,1,3,6,Typ,0,0,Attchd,1958.0,RFn,1,264,3,3,Y,224,0,0,0,0,0,0,6,2007,WD,Normal,145000
1226,1227,60,RL,86.0,14598,IR1,Lvl,CulDSac,Gtl,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,Stone,74.0,4,3,PConc,4,3,Mn,Unf,0,Unf,0,894,894,GasA,5,SBrkr,894,1039,0,1933,0,0,2,1,4,1,4,9,Typ,1,4,BuiltIn,2007.0,Fin,3,668,3,3,Y,100,18,0,0,0,0,0,1,2008,WD,Normal,214000
1227,1228,20,RL,72.0,8872,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,BrkFace,300.0,3,3,CBlock,3,3,No,ALQ,595,Unf,0,317,912,GasA,5,SBrkr,912,0,0,912,1,0,1,0,2,1,4,5,Typ,0,0,Detchd,1992.0,Unf,2,576,3,3,Y,0,240,0,0,0,0,0,12,2008,WD,Normal,147000
1228,1229,120,RL,65.0,8769,Reg,Lvl,Corner,Gtl,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,BrkFace,766.0,5,3,PConc,5,3,No,GLQ,1540,Unf,0,162,1702,GasA,5,SBrkr,1702,0,0,1702,1,0,1,1,1,1,5,7,Typ,1,4,Attchd,2008.0,Fin,3,1052,3,3,Y,0,72,0,0,224,0,0,10,2008,New,Partial,367294
1229,1230,80,RL,70.0,7910,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,None,0.0,3,3,CBlock,3,3,No,ALQ,666,Unf,0,409,1075,GasA,4,SBrkr,1507,0,0,1507,0,0,2,0,4,1,3,7,Maj1,0,0,Basment,1960.0,Unf,1,404,3,3,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,127000
1230,1231,90,RL,,18890,IR1,Lvl,Inside,Gtl,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,None,1.0,3,3,CBlock,4,3,No,GLQ,498,Rec,211,652,1361,GasA,5,SBrkr,1361,1259,0,2620,0,0,2,2,4,2,3,12,Typ,1,3,BuiltIn,1977.0,RFn,2,600,3,3,N,155,24,145,0,0,0,8300,8,2007,WD,Normal,190000
1231,1232,90,RL,70.0,7728,Reg,Lvl,Inside,Gtl,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,BrkFace,120.0,3,3,CBlock,3,3,Av,ALQ,803,Unf,0,303,1106,GasA,3,SBrkr,1190,0,0,1190,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1962.0,Unf,2,540,3,3,Y,0,18,0,0,0,0,0,5,2006,WD,Normal,132500
1232,1233,90,RL,70.0,9842,Reg,Lvl,FR2,Gtl,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,None,0.0,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,SBrkr,1224,0,0,1224,0,0,2,0,2,2,3,6,Typ,0,0,CarPort,1962.0,Unf,2,462,3,3,Y,0,0,0,0,0,0,0,3,2007,WD,Normal,101800
1233,1234,20,RL,,12160,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,BrkFace,180.0,3,3,CBlock,3,3,No,Rec,1000,Unf,0,188,1188,GasA,2,SBrkr,1188,0,0,1188,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1959.0,RFn,2,531,3,3,Y,0,0,0,0,0,0,0,5,2010,COD,Abnorml,142000
1234,1235,70,RH,55.0,8525,Reg,Bnk,Inside,Gtl,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,None,0.0,3,3,PConc,3,3,Av,Unf,0,Unf,0,940,940,GasA,3,FuseA,1024,940,0,1964,0,0,1,1,4,1,3,7,Typ,0,0,NA,0.0,NA,0,0,0,0,N,0,192,0,0,0,0,0,11,2008,WD,Abnorml,130000
1235,1236,70,RL,96.0,13132,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,None,0.0,3,3,BrkTil,4,3,Mn,Unf,0,Unf,0,747,747,GasA,4,FuseF,892,892,0,1784,0,0,1,1,4,1,3,9,Typ,0,0,Detchd,1914.0,Unf,1,180,2,2,N,203,40,0,0,0,0,0,7,2006,WD,Normal,138887
1236,1237,160,RL,36.0,2628,Reg,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Stone,106.0,4,3,PConc,4,3,No,Unf,0,Unf,0,764,764,GasA,5,SBrkr,764,862,0,1626,0,0,2,1,2,1,4,6,Typ,0,0,BuiltIn,2003.0,RFn,2,474,3,3,Y,0,27,0,0,0,0,0,6,2010,WD,Normal,175500
1237,1238,60,RL,41.0,12393,IR2,Lvl,FR2,Gtl,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,847,847,GasA,5,SBrkr,847,1101,0,1948,0,0,2,1,4,1,4,8,Typ,1,4,BuiltIn,2004.0,Fin,2,434,3,3,Y,100,48,0,0,0,0,0,9,2006,WD,Normal,195000
1238,1239,20,RL,63.0,13072,Reg,Lvl,Inside,Gtl,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,1141,1141,GasA,5,SBrkr,1141,0,0,1141,0,0,1,1,3,1,3,6,Typ,0,0,Detchd,2005.0,Unf,2,484,3,3,Y,0,0,0,0,0,0,0,3,2006,WD,Abnorml,142500
1239,1240,20,RL,64.0,9037,IR1,HLS,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,BrkFace,32.0,4,3,PConc,4,3,Av,GLQ,428,Unf,0,1048,1476,GasA,5,SBrkr,1484,0,0,1484,0,0,2,0,2,1,5,6,Typ,1,4,Attchd,2006.0,RFn,2,472,3,3,Y,120,33,0,0,0,0,0,12,2007,WD,Normal,265900
1240,1241,60,RL,65.0,8158,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,BrkFace,252.0,4,3,PConc,4,3,No,GLQ,550,Unf,0,334,884,GasA,5,SBrkr,884,884,0,1768,1,0,2,1,3,1,4,8,Typ,0,0,Attchd,2003.0,RFn,2,543,3,3,Y,0,63,0,0,0,0,0,7,2008,WD,Normal,224900
1241,1242,20,RL,83.0,9849,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,Stone,0.0,4,3,PConc,4,3,Av,Unf,0,Unf,0,1689,1689,GasA,5,SBrkr,1689,0,0,1689,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2007.0,RFn,3,954,3,3,Y,0,56,0,0,0,0,0,6,2007,New,Partial,248328
1242,1243,85,RL,85.0,10625,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,BrkFace,81.0,3,3,CBlock,4,3,Gd,GLQ,885,LwQ,168,0,1053,GasA,3,SBrkr,1173,0,0,1173,1,0,2,0,3,1,4,6,Typ,2,3,Attchd,1974.0,RFn,2,528,3,3,Y,0,120,0,0,0,0,0,1,2010,WD,Family,170000
1243,1244,20,RL,107.0,13891,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,NA,None,5,3,PConc,5,4,Gd,GLQ,1386,Unf,0,690,2076,GasA,5,SBrkr,2076,0,0,2076,1,0,2,1,2,1,5,7,Typ,1,4,Attchd,2006.0,Fin,3,850,3,3,Y,216,229,0,0,0,0,0,9,2006,New,Partial,465000
1244,1245,70,RL,,11435,IR1,HLS,Corner,Mod,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,None,0.0,3,3,PConc,4,3,No,Unf,0,Unf,0,792,792,GasA,2,SBrkr,792,725,0,1517,0,0,1,0,3,1,4,7,Typ,2,4,Detchd,1931.0,Unf,2,400,3,3,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,230000
1245,1246,80,RL,78.0,12090,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,BrkFace,74.0,3,3,CBlock,4,3,No,Unf,0,Unf,0,585,585,GasA,5,SBrkr,1140,728,0,1868,0,0,3,1,3,1,3,7,Typ,1,3,BuiltIn,1984.0,Fin,2,477,3,3,Y,268,112,0,0,147,0,0,1,2007,WD,Abnorml,178000
1246,1247,60,FV,65.0,8125,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,756,756,GasA,5,SBrkr,756,797,0,1553,0,0,2,1,3,1,4,6,Typ,0,0,Attchd,2005.0,RFn,2,615,3,3,Y,0,45,0,0,0,0,0,3,2006,New,Partial,186500
1247,1248,80,RL,,12328,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,BrkFace,335.0,3,3,CBlock,3,3,Av,GLQ,539,Unf,0,473,1012,GasA,3,SBrkr,1034,0,0,1034,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1976.0,Unf,3,888,3,3,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,169900
1248,1249,75,RM,60.0,9600,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,None,0.0,3,3,BrkTil,4,3,No,Rec,319,Unf,0,416,735,OthW,2,SBrkr,1134,924,0,2058,0,0,1,1,3,1,3,8,Typ,1,4,Detchd,1950.0,Unf,2,396,2,2,P,0,0,259,0,0,0,0,4,2008,WD,Normal,129500
1249,1250,20,RL,60.0,7200,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,No,BLQ,534,Rec,96,246,876,GasA,3,SBrkr,988,0,0,988,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,1950.0,Unf,1,276,3,3,Y,0,80,0,0,0,0,0,5,2007,WD,Normal,119000
1250,1251,20,RL,93.0,11160,Reg,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,None,0.0,4,3,CBlock,3,3,No,ALQ,1065,Unf,0,1045,2110,GasA,5,SBrkr,2110,0,0,2110,1,0,2,1,3,1,5,8,Typ,2,3,Attchd,1968.0,Fin,2,522,3,3,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,244000
1251,1252,120,RL,,3136,IR1,Lvl,Corner,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Stone,163.0,4,3,PConc,4,3,No,Unf,0,Unf,0,1405,1405,GasA,5,SBrkr,1405,0,0,1405,0,0,2,0,2,1,4,6,Typ,1,4,Attchd,2003.0,RFn,2,478,3,3,Y,148,36,0,0,0,0,0,3,2006,WD,Normal,171750
1252,1253,20,RL,62.0,9858,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,3,3,No,BLQ,510,Unf,0,354,864,GasA,3,SBrkr,874,0,0,874,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,1968.0,RFn,1,288,3,3,Y,33,0,0,0,0,0,600,11,2009,WD,Normal,130000
1253,1254,60,RL,,17542,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,None,0.0,4,3,CBlock,3,3,Gd,LwQ,125,ALQ,1031,36,1192,GasA,3,SBrkr,1516,651,0,2167,1,0,2,1,3,1,4,9,Typ,2,4,Attchd,1974.0,RFn,2,518,3,3,Y,220,47,0,0,0,0,0,7,2007,WD,Normal,294000
1254,1255,60,RL,60.0,6931,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Stone,92.0,4,3,PConc,4,3,No,Unf,0,Unf,0,746,746,GasA,5,SBrkr,760,896,0,1656,0,0,2,1,3,1,4,7,Typ,1,4,BuiltIn,2003.0,Fin,2,397,3,3,Y,178,128,0,0,0,0,0,7,2008,WD,Normal,165400
1255,1256,50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,None,0.0,3,3,BrkTil,3,2,No,LwQ,425,Unf,0,459,884,GasA,3,FuseA,959,408,0,1367,0,0,1,0,3,1,3,6,Typ,1,4,Detchd,1978.0,Unf,1,560,3,3,Y,0,0,0,0,120,0,0,11,2007,WD,Normal,127500
1256,1257,20,RL,91.0,14303,IR1,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,BrkFace,554.0,4,3,PConc,4,3,Gd,GLQ,1314,Unf,0,672,1986,GasA,5,SBrkr,1987,0,0,1987,1,0,2,0,2,1,4,7,Typ,1,3,Attchd,1994.0,Fin,2,691,3,3,Y,262,36,0,0,0,0,0,8,2008,WD,Normal,301500
1257,1258,30,RL,56.0,4060,Reg,Lvl,Corner,Gtl,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,None,0.0,3,3,PConc,2,3,No,Unf,0,Unf,0,864,864,GasA,5,SBrkr,864,0,0,864,0,0,1,0,2,1,3,4,Typ,0,0,NA,0.0,NA,0,0,0,0,Y,0,96,0,0,0,0,0,7,2009,WD,Normal,99900
1258,1259,80,RL,59.0,9587,IR1,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,Stone,182.0,4,3,PConc,4,3,Gd,GLQ,655,Unf,0,201,856,GasA,5,SBrkr,1166,0,0,1166,1,0,2,0,2,1,4,5,Typ,0,0,Attchd,2005.0,Fin,2,400,3,3,Y,212,0,0,0,0,0,0,7,2008,WD,Normal,190000
1259,1260,20,RL,65.0,9750,Reg,Lvl,FR2,Gtl,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,4,3,No,ALQ,602,LwQ,438,14,1054,GasA,4,SBrkr,1054,0,0,1054,1,0,1,1,3,1,3,6,Typ,0,0,Attchd,1969.0,Unf,2,460,3,3,Y,180,0,0,0,80,0,0,7,2008,WD,Normal,151000
1260,1261,60,RL,,24682,IR3,Lvl,CulDSac,Gtl,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0,Unf,0,841,841,GasA,5,SBrkr,892,783,0,1675,0,0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1999.0,Fin,2,502,3,3,Y,0,103,0,0,0,0,0,6,2009,WD,Normal,181000
1261,1262,20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,No,Rec,504,Unf,0,546,1050,GasA,4,SBrkr,1050,0,0,1050,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,1956.0,Unf,1,338,3,3,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,128900
1262,1263,50,RL,,11250,Reg,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,None,0.0,3,3,CBlock,3,3,Av,Unf,0,Unf,0,1104,1104,GasA,5,FuseA,1104,684,0,1788,1,0,1,0,5,1,3,8,Min2,2,3,Attchd,1957.0,Unf,1,304,3,3,Y,120,0,0,0,0,0,0,11,2009,WD,Normal,161500
